Uniq Id,Crawl Timestamp,Pageurl,Skuid,Product Title,Brand,List Price,Sale Price,Discount Percentage,Breadcrumbs,Color,Stock Availability,Average Rating,Number Of Ratings,Seller Name,Image Urls,Product Specs,Best Sellers Rank,Image 3,Billing Id
9c619aeeb1c89c327babc12d2763ae1b,2025-04-04 07:29:14 +0093,https://www.amazon.in/dp/B0BM67KT62,B0BM67KT62,"Red Tape Women’s Sports Walking Shoes - Arch Support, Dynamic Feet Support, On-Ground Stability, Soft-Cushioned Insole, Shock Absorption, Perfect for Walking & Running",Red Tape,6799,2039,70.01,Shoes & Handbags | Shoes | Women's Shoes | Sports & Outdoor Shoes | Walking Shoes,Beige|Multi Color|White|White/Navy,In Stock,4.3,806,REDTAPE LIMITED,https://m.media-amazon.com/images/I/310DtCi9PoL.jpg|https://m.media-amazon.com/images/I/41iGaE-Q7BL.jpg|https://m.media-amazon.com/images/I/31LkNSu8kPL.jpg|https://m.media-amazon.com/images/I/41AW0siDyWL.jpg|https://m.media-amazon.com/images/I/41nCENNg3WL.jpg|https://m.media-amazon.com/images/I/31-AvBSAfbL.jpg,"Date First Available ‏ : ‎ 12 November 2022 | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD.,14/6, CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0BM67KT62 | Item model number ‏ : ‎ RLO0895A | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD.,14/6, CIVIL LINES, KANPUR-208001, Importer:-MIRZA INTERNATIONAL LTD.,14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD.,14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD.,14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 29 x 20.5 x 11 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #3,804 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #40 in Women's Walking Shoes","#3,804 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #40 in Women's Walking Shoes",,
65b1c444798e907564f58881e8e9eb47,2025-04-04 07:29:14 +0094,https://www.amazon.in/dp/B09TDT9R8C,B09TDT9R8C,Red Tape Women's Walking Shoes,Red Tape,5399,1619,70.01,Shoes & Handbags | Shoes | Women's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black|Blue|Purple|White,In Stock,4.1,237,REDTAPE LIMITED,https://m.media-amazon.com/images/I/418hkbjNvOL.jpg|https://m.media-amazon.com/images/I/41yQtuPf-oL.jpg|https://m.media-amazon.com/images/I/41nCtSB1swL.jpg|https://m.media-amazon.com/images/I/41ozSUvna+L.jpg|https://m.media-amazon.com/images/I/41JB9uUbtkL.jpg,"Date First Available ‏ : ‎ 25 February 2022 | Manufacturer ‏ : ‎ Red Tape | ASIN ‏ : ‎ B09TDT9R8C | Item model number ‏ : ‎ RLO0858 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ Red Tape, Red Tape | Packer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 500 g | Item Dimensions LxWxH ‏ : ‎ 25 x 21 x 11.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoe | Best Sellers Rank: #2,333 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #23 in Women's Walking Shoes","#2,333 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #23 in Women's Walking Shoes",,
2fda3aeff15e56faeb5c02e373287f8f,2025-04-04 07:29:14 +0095,https://www.amazon.in/dp/B0BG5KGCF6,B0BG5KGCF6,Red Tape Men's Walking Shoes,Red Tape,4799,1439,70.01,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black,In Stock,4,64,REDTAPE LIMITED,https://m.media-amazon.com/images/I/31eQIOLJUAL.jpg|https://m.media-amazon.com/images/I/31cAbvs48jL.jpg|https://m.media-amazon.com/images/I/31rDxqyeE1L.jpg|https://m.media-amazon.com/images/I/31tBZthWj3L.jpg|https://m.media-amazon.com/images/I/41xBJibMOxL.jpg|https://m.media-amazon.com/images/I/31eYCoosmoL.jpg,"Date First Available ‏ : ‎ 22 September 2022 | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0BG5KGCF6 | Item model number ‏ : ‎ RSO2701 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001, MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 800 g | Item Dimensions LxWxH ‏ : ‎ 35.5 x 23 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #1,551 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #50 in Men's Walking Shoes","#1,551 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #50 in Men's Walking Shoes",,
6869ce9d3e919a6aa0510585b27e4e3b,2025-04-04 07:29:14 +0096,https://www.amazon.in/dp/B0CQCNPJBL,B0CQCNPJBL,"Red Tape Casual Lifetsyle Shoes for Women | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,5499,1099,80.01,Shoes & Handbags | Shoes | Women's Shoes | Casual Shoes | Sneakers,White Mint,In Stock,4.4,10,REDTAPE LIMITED,https://m.media-amazon.com/images/I/31q79ixxjfL.jpg|https://m.media-amazon.com/images/I/31SBTPnnJiL.jpg|https://m.media-amazon.com/images/I/41+d9ubUEfL.jpg|https://m.media-amazon.com/images/I/31DyhqmT7dL.jpg|https://m.media-amazon.com/images/I/414F4XSP2OL.jpg|https://m.media-amazon.com/images/I/41jjjXIxkmL.jpg,"Date First Available ‏ : ‎ 15 December 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CQCNPJBL | Item model number ‏ : ‎ RLL0186 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 1 kg 90 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #1,171 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #36 in Women's Sneakers","#1,171 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #36 in Women's Sneakers",,
7bb426fef0381178f7913ee13a02d126,2025-04-04 07:29:14 +0097,https://www.amazon.in/dp/B0C9LSX514,B0C9LSX514,"Red Tape Casual Sneakers for Men's | Comfortable, Shock Absorbant & Slip-Resistant",Red Tape,5699,1139,80.01,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,Black,In Stock,3.8,197,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41mkp9eIioL.jpg|https://m.media-amazon.com/images/I/41MSdpEatoL.jpg|https://m.media-amazon.com/images/I/51rxkFn5ItL.jpg|https://m.media-amazon.com/images/I/41xbHP1xhFL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/51ZVwus0nLL.jpg,"Date First Available ‏ : ‎ 28 June 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0C9LSX514 | Item model number ‏ : ‎ RSL0101 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #3,130 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #249 in Men's Sneakers","#3,130 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #249 in Men's Sneakers",,
6dc2eb8eac4c98367df6202bbf87e11d,2025-04-04 07:29:14 +0098,https://www.amazon.in/dp/B0CR6KL4W5,B0CR6KL4W5,"Red Tape White/Blue Vulcanised Casual Shoes for Men | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,0,,0,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,,Out Stock,4.1,40,No Buy Box Winner,https://m.media-amazon.com/images/I/3130Fh2KYkL.jpg|https://m.media-amazon.com/images/I/51vW1YaJSKL.jpg|https://m.media-amazon.com/images/I/41u6acRVe+L.jpg|https://m.media-amazon.com/images/I/31sBOJszDGL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/41Jc4SZDEsL.jpg,"Date First Available ‏ : ‎ 29 December 2023 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CR6KL4W5 | Item model number ‏ : ‎ RMV0302 | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 1 kg 190 g | Item Dimensions LxWxH ‏ : ‎ 35 x 24 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Sneaker | Best Sellers Rank: #2,867 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #221 in Men's Sneakers","#2,867 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #221 in Men's Sneakers",,
9efa42e42ff38daf2f9211c6bfb05221,2025-04-04 07:29:14 +0099,https://www.amazon.in/dp/B0BZW3L9LS,B0BZW3L9LS,Red Tape Men's Sports Sandals - Light-Weight Comfortable Sliders,Red Tape,3299,989,70.02,Shoes & Handbags | Shoes | Men's Shoes | Thong Sandals,Black|Black / Light Grey|Brown/Beige|Dark Grey/Light Grey|Navy/Light Grey,In Stock,4.1,380,REDTAPE LIMITED,https://m.media-amazon.com/images/I/31ERLqZ0NrL.jpg|https://m.media-amazon.com/images/I/31XEMuE5WPL.jpg|https://m.media-amazon.com/images/I/31xtpEeQskL.jpg|https://m.media-amazon.com/images/I/41rSMVdbIwL.jpg|https://m.media-amazon.com/images/I/51rrRmUdG+L.jpg|https://m.media-amazon.com/images/I/51RD9red8qL.jpg,"Date First Available ‏ : ‎ 29 March 2023 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0BZW3L9LS | Item model number ‏ : ‎ RTF0096 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 18 x 12 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sport Sandal | Best Sellers Rank: #1,118 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #40 in Men's Thong Sandals #70 in Men's Fashion Sandals","#1,118 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #40 in Men's Thong Sandals #70 in Men's Fashion Sandals",,
bb5c63515989edd6f63eca2bf48551db,2025-04-04 07:29:14 +0100,https://www.amazon.in/dp/B0C45SYQ32,B0C45SYQ32,"Red Tape Men's Walking Sports Shoes | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,5699,1706,70.06,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black|Grey|Black/Grey,In Stock,2.9,8,Cocoblu Retail,https://m.media-amazon.com/images/I/41GGP-YN1CL.jpg|https://m.media-amazon.com/images/I/512KMtW+t4L.jpg|https://m.media-amazon.com/images/I/41dvpN+bIcL.jpg|https://m.media-amazon.com/images/I/41mpdt3Os2L.jpg|https://m.media-amazon.com/images/I/41ETRL0HhAL.jpg|https://m.media-amazon.com/images/I/514zky3afrL.jpg,"Date First Available ‏ : ‎ 3 May 2023 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0C45SYQ32 | Item model number ‏ : ‎ RMW0056 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #8,118 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #165 in Men's Walking Shoes","#8,118 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #165 in Men's Walking Shoes",,
9bff7c863739e4475a16ab8fcc9dfd2b,2025-04-04 07:29:14 +0101,https://www.amazon.in/dp/B0CNVWZHJT,B0CNVWZHJT,"Red Tape Sports Walking Shoes for Men | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,7599,2279,70.01,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black|Black Blue|Light Blue|White,In Stock,3.2,4,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41J0JY1gcNL.jpg|https://m.media-amazon.com/images/I/51L-JTgG6vL.jpg|https://m.media-amazon.com/images/I/51--RcZ65jL.jpg|https://m.media-amazon.com/images/I/4184YEw7MxL.jpg|https://m.media-amazon.com/images/I/41F54Oq8OaL.jpg|https://m.media-amazon.com/images/I/416+HtEPCvL.jpg,"Date First Available ‏ : ‎ 23 November 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CNVWZHJT | Item model number ‏ : ‎ RSO3554 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 650 g | Item Dimensions LxWxH ‏ : ‎ 34.5 x 23 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #2,293 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #68 in Men's Walking Shoes","#2,293 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #68 in Men's Walking Shoes",,
cb8a366fdb7f6f6908dd0135aef8670c,2025-04-04 07:29:14 +0102,https://www.amazon.in/dp/B083G61L5W,B083G61L5W,Red Tape Men's Sneakers,Red Tape,5395,1617,70.03,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,Black|Tan,In Stock,3.8,206,Cocoblu Retail,https://m.media-amazon.com/images/I/41xeawoekLL.jpg|https://m.media-amazon.com/images/I/31LtSLhIcKL.jpg|https://m.media-amazon.com/images/I/31rEzPqXe5L.jpg|https://m.media-amazon.com/images/I/41wO4olt95L.jpg|https://m.media-amazon.com/images/I/41wO4olt95L.jpg|https://m.media-amazon.com/images/I/41r7qWEw17L.jpg,"Date First Available ‏ : ‎ 3 January 2020 | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD,14/6,CIVIL LINES KANPUR-208001 | ASIN ‏ : ‎ B083G61L5W | Item model number ‏ : ‎ RTE2391 | Country of Origin ‏ : ‎ Vietnam | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD,14/6,CIVIL LINES KANPUR-208001, Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 600 g | Item Dimensions LxWxH ‏ : ‎ 34 x 21 x 13 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sneaker | Best Sellers Rank: #46,901 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #3,294 in Men's Sneakers","#46,901 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #3,294 in Men's Sneakers",,
21a421371e475b0819aba571a90adf06,2025-04-04 07:29:14 +0103,https://www.amazon.in/dp/B0CWTMB5YC,B0CWTMB5YC,"Red Tape Atheleisure Sports Shoes for Men | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Superior Ground Grip & Impact Resistant Comfort",Red Tape,0,,0,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Running Shoes,White,Out Stock,2.4,4,No Buy Box Winner,https://m.media-amazon.com/images/I/31+TISWVNiL.jpg|https://m.media-amazon.com/images/I/31HaTo5977L.jpg|https://m.media-amazon.com/images/I/41ooxO2--IL.jpg|https://m.media-amazon.com/images/I/414OCujlZwL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/41eMS4CeaXL.jpg,"Date First Available ‏ : ‎ 19 February 2024 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CWTMB5YC | Item model number ‏ : ‎ RSO3985 | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 900 g | Item Dimensions LxWxH ‏ : ‎ 34.5 x 22.5 x 12.6 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Athleisure Shoes | Best Sellers Rank: #8,882 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #770 in Men's Running Shoes","#8,882 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #770 in Men's Running Shoes",,
2db8ea572e7bade7d68daba1ed0f1fb6,2025-04-04 07:29:14 +0104,https://www.amazon.in/dp/B0BS6B5M9X,B0BS6B5M9X,Red Tape Men's Walking Shoes,Red Tape,4599,1377,70.06,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black,In Stock,4,66,Cocoblu Retail,https://m.media-amazon.com/images/I/41PJxUjHDuL.jpg|https://m.media-amazon.com/images/I/31ULSyDw97L.jpg|https://m.media-amazon.com/images/I/31vP-MGSOTL.jpg|https://m.media-amazon.com/images/I/411o5Z78hPL.jpg|https://m.media-amazon.com/images/I/41yvYvPAAqL.jpg|https://m.media-amazon.com/images/I/31RI6c4Z7WL.jpg,"Date First Available ‏ : ‎ 12 January 2023 | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0BS6B5M9X | Item model number ‏ : ‎ RMW0061 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001, MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #21,386 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #336 in Men's Walking Shoes","#21,386 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #336 in Men's Walking Shoes",,
01840df30e5a9e70a23594b542bc38db,2025-04-04 07:29:14 +0105,https://www.amazon.in/dp/B0B2R8ZLL5,B0B2R8ZLL5,"Red Tape Men's Moccasins - Utmost Comfort, Firm Grip, Slip-Resistance, Shock Absorption, Better Traction, Soft-Cushioned Insole",Red Tape,6999,1399,80.01,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Loafers & Moccasins,BLACK|Tan,In Stock,3.8,88,Cocoblu Retail,https://m.media-amazon.com/images/I/31pQikWl6IL.jpg|https://m.media-amazon.com/images/I/31sN-uGGsYL.jpg|https://m.media-amazon.com/images/I/21XO789ZX8L.jpg|https://m.media-amazon.com/images/I/31h4DIcYSYL.jpg|https://m.media-amazon.com/images/I/41gHE59-QJL.jpg|https://m.media-amazon.com/images/I/41gHE59-QJL.jpg,"Date First Available ‏ : ‎ 31 May 2022 | Manufacturer ‏ : ‎ Red Tape | ASIN ‏ : ‎ B0B2R8ZLL5 | Item model number ‏ : ‎ RTE3572 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Red Tape, MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 400 g | Item Dimensions LxWxH ‏ : ‎ 26.9 x 17 x 11 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ moccasins | Best Sellers Rank: #5,498 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #122 in Men's Loafers & Moccasins","#5,498 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #122 in Men's Loafers & Moccasins",,
940ddd9ca2bf672abc8a26eac5a75df2,2025-04-04 07:29:14 +0106,https://www.amazon.in/dp/B0CB3KT1NG,B0CB3KT1NG,"Red Tape Sneaker Casual Shoes for Women | Soft Cushion Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Perfect for Casual Wear",Red Tape,5499,1649,70.01,Shoes & Handbags | Shoes | Women's Shoes | Casual Shoes | Sneakers,Black|Black/White|Mint Green,In Stock,4.3,106,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41uC7pkLx3L.jpg|https://m.media-amazon.com/images/I/51uu-a-avvL.jpg|https://m.media-amazon.com/images/I/41wgeatNIOL.jpg|https://m.media-amazon.com/images/I/41-RTPoSW-L.jpg|https://m.media-amazon.com/images/I/414F4XSP2OL.jpg|https://m.media-amazon.com/images/I/516Su9d-ekL.jpg,"Date First Available ‏ : ‎ 4 July 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CB3KT1NG | Item model number ‏ : ‎ RLL0013 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 469 g | Item Dimensions LxWxH ‏ : ‎ 27 x 10.5 x 4.7 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #1,086 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #34 in Women's Sneakers","#1,086 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #34 in Women's Sneakers",,
